2020-01-1510:18:41 AM - /home/hj/anaconda3/lib/python3.5/site-packages/tensorflow/python/platform/tf_logging.py - INFO: Restoring parameters from ./checkpoints/model_01/PSENet_2020-01-14-17-20-52.ckpt-19750
2020-01-1510:18:43 AM--INFO: ##### Restore model : ./checkpoints/model_01/PSENet_2020-01-14-17-20-52.ckpt-19750  ########
2020-01-1510:18:50 AM--INFO: ############ New Learning_Rate 0.000500 in step 19751  ###########
2020-01-1511:07:53 AM--INFO: ## Epoch 91 Step_Train / Total_Batch: 23000 / 250  train_loss= 0.296848  train_acc= 0.865772
2020-01-1511:08:12 AM--INFO: ## Epoch 92 Step_Train / Total_Batch: 23020 / 250  train_loss= 0.285204  train_acc= 0.860697
2020-01-1511:08:30 AM--INFO: ## Epoch 92 Step_Train / Total_Batch: 23040 / 250  train_loss= 0.292215  train_acc= 0.857396
2020-01-1511:08:48 AM--INFO: ## Epoch 92 Step_Train / Total_Batch: 23060 / 250  train_loss= 0.301071  train_acc= 0.855497
2020-01-1511:09:06 AM--INFO: ## Epoch 92 Step_Train / Total_Batch: 23080 / 250  train_loss= 0.292263  train_acc= 0.864602
2020-01-1511:09:24 AM--INFO: ## Epoch 92 Step_Train / Total_Batch: 23100 / 250  train_loss= 0.304217  train_acc= 0.857995
2020-01-1511:09:42 AM--INFO: ## Epoch 92 Step_Train / Total_Batch: 23120 / 250  train_loss= 0.289939  train_acc= 0.857110
2020-01-1511:10:01 AM--INFO: ## Epoch 92 Step_Train / Total_Batch: 23140 / 250  train_loss= 0.291444  train_acc= 0.860627
2020-01-1511:10:18 AM--INFO: ## Epoch 92 Step_Train / Total_Batch: 23160 / 250  train_loss= 0.285327  train_acc= 0.865655
2020-01-1511:10:36 AM--INFO: ## Epoch 92 Step_Train / Total_Batch: 23180 / 250  train_loss= 0.311983  train_acc= 0.850392
2020-01-1511:10:54 AM--INFO: ## Epoch 92 Step_Train / Total_Batch: 23200 / 250  train_loss= 0.293951  train_acc= 0.865665
2020-01-1511:11:13 AM--INFO: ## Epoch 92 Step_Train / Total_Batch: 23220 / 250  train_loss= 0.292832  train_acc= 0.854269
2020-01-1511:11:31 AM--INFO: ## Epoch 92 Step_Train / Total_Batch: 23240 / 250  train_loss= 0.309255  train_acc= 0.850634
2020-01-1511:11:50 AM--INFO: ## Epoch 93 Step_Train / Total_Batch: 23260 / 250  train_loss= 0.312167  train_acc= 0.860005
2020-01-1511:12:08 AM--INFO: ## Epoch 93 Step_Train / Total_Batch: 23280 / 250  train_loss= 0.293652  train_acc= 0.855061
2020-01-1511:12:26 AM--INFO: ## Epoch 93 Step_Train / Total_Batch: 23300 / 250  train_loss= 0.291317  train_acc= 0.861526
2020-01-1511:12:44 AM--INFO: ## Epoch 93 Step_Train / Total_Batch: 23320 / 250  train_loss= 0.298088  train_acc= 0.850071
2020-01-1511:13:03 AM--INFO: ## Epoch 93 Step_Train / Total_Batch: 23340 / 250  train_loss= 0.293795  train_acc= 0.858610
2020-01-1511:13:19 AM--INFO: ## Epoch 93 Step_Train / Total_Batch: 23360 / 250  train_loss= 0.289653  train_acc= 0.853212
